Engine Load(%),Engine RPM(rpm),Vehicle speed(km/h),O2 B1S1 sensor voltage(V),O2 B1S2 sensor voltage(V),beahavior
2.745098,1601,25,0.845,0.69,unsafe
3.9215686,1280,19,0.72,0.68,unsafe
5.8823529,1106,16,0.03,0.68,unsafe
11.764706,1542,17,0.02,0.695,unsafe
12.941175999999999,1796,18,0.705,0.695,unsafe
16.862745,1887,20,0.145,0.7,unsafe
18.823529,2180,23,0.795,0.69,unsafe
6.6666667,2059,21,0.835,0.685,unsafe
3.9215686,1876,19,0.835,0.69,unsafe
8.627450999999999,1844,18,0.145,0.765,unsafe
16.862745,1827,20,0.035,0.745,unsafe
10.980392,1955,21,0.745,0.725,unsafe
6.6666667,1929,20,0.77,0.725,unsafe
9.8039216,1845,19,0.18,0.73,unsafe
12.941175999999999,1954,20,0.655,0.715,unsafe
12.941175999999999,2001,21,0.155,0.71,unsafe
13.725489999999999,2117,23,0.755,0.71,unsafe
11.764706,2169,23,0.05,0.71,unsafe
8.627450999999999,2106,22,0.705,0.705,unsafe
8.627450999999999,2045,22,0.45,0.71,unsafe
5.8823529,1977,21,0.825,0.715,unsafe
3.9215686,1848,19,0.85,0.73,unsafe
5.8823529,1719,18,0.775,0.75,unsafe
5.8823529,1684,18,0.11,0.75,unsafe
4.7058824,1652,17,0.845,0.74,unsafe
7.8431372999999995,1709,17,0.725,0.765,unsafe
7.8431372999999995,1682,17,0.06,0.765,unsafe
5.8823529,1588,17,0.865,0.77,unsafe
6.6666667,1550,16,0.135,0.77,unsafe
6.6666667,1424,15,0.685,0.765,unsafe
9.8039216,1465,15,0.04,0.785,unsafe
11.764706,1635,17,0.79,0.78,unsafe
12.941175999999999,1733,18,0.08,0.785,unsafe
15.686275,1855,19,0.175,0.785,unsafe
10.980392,1912,20,0.66,0.78,unsafe
6.6666667,1719,19,0.82,0.78,unsafe
8.627450999999999,1626,17,0.52,0.795,unsafe
10.980392,1658,17,0.07,0.795,unsafe
12.941175999999999,1831,19,0.215,0.79,unsafe
13.725489999999999,1961,21,0.685,0.79,unsafe
12.941175999999999,2031,21,0.72,0.785,unsafe
5.8823529,1963,20,0.765,0.785,unsafe
9.8039216,1900,19,0.04,0.785,unsafe
9.8039216,1809,19,0.425,0.785,unsafe
7.8431372999999995,1750,18,0.725,0.785,unsafe
6.6666667,1553,16,0.395,0.785,unsafe
6.6666667,1349,14,0.065,0.785,unsafe
5.8823529,1193,12,0.7,0.785,unsafe
6.6666667,1202,12,0.76,0.785,unsafe
7.8431372999999995,1157,12,0.03,0.78,unsafe
9.8039216,1307,14,0.69,0.78,unsafe
14.901960999999998,1610,17,0.775,0.78,unsafe
14.901960999999998,1830,19,0.825,0.775,unsafe
8.627450999999999,1833,19,0.34,0.78,unsafe
10.980392,1786,19,0.04,0.78,unsafe
10.980392,1851,20,0.72,0.775,unsafe
14.901960999999998,1838,20,0.04,0.775,unsafe
20.784314000000002,2091,22,0.765,0.775,unsafe
15.686275,2322,24,0.815,0.775,unsafe
4.7058824,2158,22,0.855,0.775,unsafe
3.9215686,1655,17,0.0,0.775,unsafe
20.0,1793,19,0.455,0.77,unsafe
28.627451,2275,25,0.655,0.765,unsafe
36.862745000000004,2749,30,0.785,0.77,unsafe
32.941176,2026,32,0.77,0.765,unsafe
15.686275,2201,34,0.835,0.765,unsafe
4.7058824,2053,32,0.0,0.755,unsafe
4.7058824,1779,28,0.595,0.765,unsafe
5.8823529,1346,19,0.49,0.765,unsafe
6.6666667,1311,17,0.135,0.76,unsafe
16.862745,1724,19,0.745,0.755,unsafe
15.686275,2010,21,0.795,0.76,unsafe
10.980392,2050,22,0.145,0.755,unsafe
10.980392,2059,22,0.28,0.755,unsafe
10.980392,2043,21,0.69,0.755,unsafe
17.647059,2130,23,0.745,0.75,unsafe
23.921569,2441,26,0.335,0.745,unsafe
27.843137,2764,29,0.13,0.75,unsafe
9.8039216,2205,30,0.855,0.75,unsafe
23.921569,2013,32,0.78,0.755,unsafe
20.784314000000002,2180,34,0.06,0.755,unsafe
4.7058824,2161,34,0.845,0.75,unsafe
3.9215686,2069,32,0.805,0.76,unsafe
2.745098,1840,28,0.83,0.78,unsafe
4.7058824,1307,21,0.81,0.805,unsafe
3.9215686,1293,13,0.735,0.805,unsafe
9.8039216,1194,11,0.265,0.81,unsafe
12.941175999999999,1448,16,0.02,0.805,unsafe
15.686275,1776,19,0.69,0.8,unsafe
18.823529,2135,23,0.1,0.8,unsafe
15.686275,2385,25,0.795,0.795,unsafe
13.725489999999999,2426,26,0.64,0.795,unsafe
12.941175999999999,2459,26,0.07,0.795,unsafe
8.627450999999999,2351,25,0.75,0.795,unsafe
14.901960999999998,2293,24,0.055,0.79,unsafe
4.7058824,2120,22,0.845,0.79,unsafe
4.7058824,1835,19,0.79,0.785,unsafe
5.8823529,1583,17,0.81,0.79,unsafe
5.8823529,1221,13,0.04,0.79,unsafe
13.725489999999999,1354,15,0.025,0.785,unsafe
20.0,1671,18,0.715,0.78,unsafe
21.960784,2090,22,0.795,0.785,unsafe
14.901960999999998,2268,24,0.81,0.785,unsafe
5.8823529,2063,22,0.85,0.785,unsafe
4.7058824,1868,20,0.82,0.79,unsafe
4.7058824,1454,17,0.835,0.8,unsafe
6.6666667,1268,14,0.025,0.8,unsafe
6.6666667,1139,10,0.02,0.795,unsafe
6.6666667,1090,5,0.555,0.795,unsafe
5.8823529,1042,1,0.69,0.79,unsafe
14.901960999999998,1632,2,0.02,0.77,unsafe
17.647059,1741,10,0.655,0.77,unsafe
13.725489999999999,2169,12,0.705,0.77,unsafe
8.627450999999999,1790,9,0.795,0.765,unsafe
20.0,2000,11,0.01,0.765,unsafe
7.8431372999999995,1998,13,0.83,0.765,unsafe
14.901960999999998,1408,16,0.4,0.765,unsafe
12.941175999999999,1714,18,0.815,0.765,unsafe
10.980392,1713,18,0.035,0.765,unsafe
18.823529,1882,20,0.72,0.76,unsafe
16.862745,2109,22,0.79,0.76,unsafe
6.6666667,1962,20,0.825,0.76,unsafe
4.7058824,1577,16,0.845,0.79,unsafe
5.8823529,1180,11,0.065,0.79,unsafe
5.8823529,1088,4,0.055,0.78,unsafe
5.8823529,1050,1,0.76,0.78,unsafe
14.901960999999998,1755,9,0.76,0.775,unsafe
13.725489999999999,2579,15,0.82,0.795,unsafe
24.705882,1623,20,0.04,0.79,unsafe
27.843137,2228,24,0.725,0.785,unsafe
10.980392,1990,25,0.86,0.83,unsafe
15.686275,1676,26,0.115,0.805,unsafe
10.980392,1727,27,0.835,0.805,unsafe
7.8431372999999995,1714,26,0.8,0.81,unsafe
9.8039216,1691,27,0.04,0.815,unsafe
9.8039216,1713,26,0.27,0.805,unsafe
7.8431372999999995,1741,26,0.7,0.805,unsafe
7.8431372999999995,1456,23,0.085,0.8,unsafe
5.8823529,1256,19,0.025,0.8,unsafe
12.941175999999999,1295,20,0.04,0.795,unsafe
16.862745,1487,23,0.755,0.795,unsafe
15.686275,1638,25,0.025,0.785,unsafe
23.921569,1838,29,0.77,0.785,unsafe
26.666666999999997,2085,33,0.08,0.785,unsafe
23.921569,2274,36,0.78,0.785,unsafe
20.784314000000002,2419,38,0.13,0.785,unsafe
15.686275,2496,39,0.72,0.785,unsafe
13.725489999999999,2506,39,0.04,0.785,unsafe
10.980392,2518,39,0.085,0.785,unsafe
4.7058824,2355,37,0.0,0.235,unsafe
2.745098,2186,34,0.0,0.01,unsafe
2.745098,1941,30,0.0,0.0,unsafe
2.745098,1616,25,0.0,0.0,unsafe
4.7058824,1495,23,0.365,0.035,unsafe
7.8431372999999995,1478,24,0.625,0.07,unsafe
10.980392,1629,26,0.54,0.08,unsafe
6.6666667,1695,26,0.0,0.09,unsafe
12.941175999999999,1766,27,0.03,0.105,unsafe
18.823529,1923,31,0.7,0.115,unsafe
21.960784,2089,34,0.735,0.12,unsafe
21.960784,2249,35,0.035,0.12,unsafe
14.901960999999998,2347,37,0.765,0.12,unsafe
11.764706,2325,36,0.09,0.12,unsafe
11.764706,2345,36,0.095,0.12,unsafe
6.6666667,2253,35,0.22,0.12,unsafe
3.9215686,2072,32,0.0,0.0,unsafe
3.9215686,1873,29,0.43,0.055,unsafe
7.8431372999999995,1577,25,0.69,0.075,unsafe
5.8823529,1291,19,0.13,0.085,unsafe
4.7058824,1039,15,0.725,0.095,unsafe
5.8823529,1031,9,0.24,0.095,unsafe
4.7058824,1002,4,0.725,0.1,unsafe
6.6666667,767,5,0.545,0.105,unsafe
6.6666667,1358,6,0.01,0.105,unsafe
4.7058824,1331,7,0.74,0.105,unsafe
16.862745,1662,9,0.505,0.12,unsafe
5.8823529,1684,11,0.87,0.12,unsafe
14.901960999999998,1296,14,0.76,0.125,unsafe
12.941175999999999,1544,16,0.82,0.12,unsafe
6.6666667,1459,15,0.825,0.12,unsafe
4.7058824,1187,12,0.735,0.115,unsafe
3.9215686,845,9,0.775,0.12,unsafe
3.9215686,958,7,0.63,0.12,unsafe
3.9215686,896,6,0.125,0.12,unsafe
4.7058824,906,1,0.75,0.125,unsafe
